created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2022-09-30T13:22:55+00:00,34291,23.46172,48.00000,8.17241,30.12586,13.98276,186.00000,87.81035,,,,
2022-09-30T13:23:25+00:00,34292,23.45965,48.00000,8.31207,32.83448,14.06897,186.60345,88.17242,,,,
2022-09-30T13:23:56+00:00,34293,23.45396,48.00000,9.28448,39.33794,14.18966,186.86208,88.55173,,,,
2022-09-30T13:24:26+00:00,34294,23.45172,48.00000,11.27931,44.47759,14.17241,188.36208,88.89655,,,,
2022-09-30T13:24:56+00:00,34295,23.46103,48.00000,10.20862,39.69827,14.15517,187.77586,89.08620,,,,
2022-09-30T13:25:26+00:00,34296,23.45741,48.00000,9.93966,41.50689,14.29310,187.72414,89.50000,,,,
2022-09-30T13:25:57+00:00,34297,23.45965,48.00000,9.38966,38.00344,14.24138,187.68965,89.70689,,,,
2022-09-30T13:26:27+00:00,34298,23.46464,48.89655,10.26724,44.99828,14.15517,187.87930,90.03448,,,,
2022-09-30T13:26:58+00:00,34299,23.46448,48.74138,9.15689,41.71034,14.15517,187.48276,90.03448,,,,
2022-09-30T13:27:28+00:00,34300,23.47033,48.00000,7.41207,32.28449,14.15517,186.10345,89.82758,,,,
2022-09-30T13:27:58+00:00,34301,23.46740,48.00000,7.07759,26.80690,14.29310,184.87930,89.70689,,,,
2022-09-30T13:28:29+00:00,34302,23.46792,48.00000,7.36379,26.11379,14.17241,183.32759,89.44827,,,,
2022-09-30T13:28:59+00:00,34303,23.47068,48.00000,6.97241,25.98104,14.06897,182.74138,89.10345,,,,
2022-09-30T13:29:30+00:00,34304,23.46912,48.00000,6.77069,25.89137,14.10345,182.51724,88.77586,,,,
2022-09-30T13:30:00+00:00,34305,23.47740,48.00000,6.41896,25.53965,14.12069,182.15517,88.58620,,,,
2022-09-30T13:30:30+00:00,34306,23.47430,48.00000,6.45345,21.53965,14.24138,182.24138,88.41380,,,,
2022-09-30T13:31:00+00:00,34307,23.46403,48.00000,6.57017,22.59649,14.36842,182.54385,88.35088,,,,
2022-09-30T13:31:31+00:00,34308,23.46508,48.00000,6.88421,24.06667,14.36842,182.71930,88.12281,,,,
2022-09-30T13:32:01+00:00,34309,23.46771,48.00000,6.39123,24.62105,14.31579,182.17545,88.00000,,,,
2022-09-30T13:32:31+00:00,34310,23.47560,48.00000,5.49649,19.21229,14.26316,180.91228,87.64912,,,,
2022-09-30T13:33:01+00:00,34311,23.47516,48.00000,4.40345,12.60689,13.79310,177.63792,86.96552,,,,
2022-09-30T13:33:31+00:00,34312,23.46947,48.00000,4.91552,16.45172,13.74138,175.86208,86.72414,,,,
2022-09-30T13:34:02+00:00,34313,23.47412,48.00000,4.91379,13.76035,13.67241,174.82759,86.36207,,,,
2022-09-30T13:34:32+00:00,34314,23.47913,48.00000,4.58965,13.19656,13.58621,173.93103,85.91380,,,,
2022-09-30T13:35:03+00:00,34315,23.47119,48.00000,4.60000,11.85690,13.72414,173.46552,85.55173,,,,
2022-09-30T13:35:33+00:00,34316,23.46723,48.00000,4.62586,13.33276,13.87931,174.03448,85.43104,,,,
2022-09-30T13:36:03+00:00,34317,23.46843,48.00000,4.13793,11.38621,13.89655,174.60345,85.15517,,,,
2022-09-30T13:36:34+00:00,34318,23.47326,48.00000,4.63966,14.00690,13.93103,175.25862,84.98276,,,,
2022-09-30T13:37:04+00:00,34319,23.47654,48.00000,4.19138,13.96379,13.93103,176.00000,84.89655,,,,
2022-09-30T13:37:35+00:00,34320,23.46895,48.00000,4.18621,12.45690,14.06897,176.43103,84.74138,,,,
2022-09-30T13:38:05+00:00,34321,23.47395,48.00000,4.85690,15.18448,14.15517,176.84483,84.60345,,,,
2022-09-30T13:38:35+00:00,34322,23.47896,48.00000,5.47069,20.75345,14.25862,177.43103,84.60345,,,,
2022-09-30T13:39:06+00:00,34323,23.48206,48.00000,6.03276,21.82586,14.39655,178.50000,84.63793,,,,
2022-09-30T13:39:36+00:00,34324,23.48223,48.00000,6.67931,22.44828,14.29310,179.65517,84.65517,,,,
2022-09-30T13:40:07+00:00,34325,23.48655,48.00000,6.09138,21.43621,14.58621,180.12070,84.65517,,,,
2022-09-30T13:40:37+00:00,34326,23.49086,48.00000,5.21552,17.79655,14.36207,179.55173,84.53448,,,,
2022-09-30T13:41:07+00:00,34327,23.49103,48.00000,5.31207,20.44656,14.60345,179.65517,84.46552,,,,
2022-09-30T13:41:38+00:00,34328,23.48982,48.00000,5.90000,21.65173,14.37931,179.86208,84.36207,,,,
2022-09-30T13:42:08+00:00,34329,23.48706,48.00000,6.19828,20.65517,14.55172,180.32759,84.36207,,,,
2022-09-30T13:42:39+00:00,34330,23.48051,48.00000,6.73276,22.14310,14.62069,181.03448,84.41380,,,,
2022-09-30T13:43:09+00:00,34331,23.48154,48.00000,6.11724,22.76723,14.58621,181.62070,84.62069,,,,
2022-09-30T13:43:39+00:00,34332,23.48033,48.00000,6.54311,20.89138,14.53448,181.86208,84.43104,,,,
2022-09-30T13:44:10+00:00,34333,23.47499,48.00000,6.16724,21.53621,14.48276,181.62070,84.41380,,,,
2022-09-30T13:44:40+00:00,34334,23.47636,48.00000,5.27414,17.40000,14.50000,181.25862,84.39655,,,,
2022-09-30T13:45:11+00:00,34335,23.47274,48.00000,5.19483,14.22069,14.39655,180.27586,84.20689,,,,
2022-09-30T13:45:41+00:00,34336,23.46706,48.00000,5.18276,15.62931,14.36207,179.06897,84.03448,,,,
2022-09-30T13:46:11+00:00,34337,23.45931,48.00000,4.65172,15.40690,13.98276,176.81035,83.77586,,,,
2022-09-30T13:46:42+00:00,34338,23.45896,48.00000,5.90000,21.46034,13.84483,176.98276,83.68965,,,,
2022-09-30T13:47:12+00:00,34339,23.46000,48.00000,4.89310,18.35862,13.77586,176.62070,83.82758,,,,
2022-09-30T13:47:42+00:00,34340,23.45413,48.00000,5.17069,16.16379,13.89655,176.81035,83.81035,,,,
2022-09-30T13:48:13+00:00,34341,23.44982,48.00000,6.07931,19.90172,13.86207,177.56897,83.84483,,,,
2022-09-30T13:48:43+00:00,34342,23.45258,48.00000,5.55000,20.45000,13.93103,177.46552,83.60345,,,,
2022-09-30T13:49:13+00:00,34343,23.45482,48.00000,4.91897,16.97759,13.86207,176.22414,83.27586,,,,
2022-09-30T13:49:43+00:00,34344,23.45310,48.00000,4.45862,14.09482,13.93103,175.37930,83.08620,,,,
2022-09-30T13:50:14+00:00,34345,23.44982,48.00000,4.75517,14.85690,14.03448,175.70689,82.87931,,,,
2022-09-30T13:50:44+00:00,34346,23.45103,48.00000,4.93966,15.41897,14.10345,175.81035,82.91380,,,,
2022-09-30T13:51:15+00:00,34347,23.45298,48.00000,5.35965,15.07193,14.28070,176.71930,82.82456,,,,
2022-09-30T13:51:45+00:00,34348,23.44999,48.00000,6.96552,22.81551,14.15517,178.18965,82.98276,,,,
2022-09-30T13:52:15+00:00,34349,23.44999,48.00000,6.62632,25.75439,14.42105,179.21053,83.35088,,,,
2022-09-30T13:52:45+00:00,34350,23.44913,48.00000,6.38965,22.06553,14.39655,179.77586,83.75862,,,,
2022-09-30T13:53:16+00:00,34351,23.45316,48.00000,5.55965,17.79123,14.36842,179.07018,83.63158,,,,
2022-09-30T13:53:46+00:00,34352,23.45386,48.00000,4.59649,12.23685,14.24561,178.22807,83.42105,,,,
2022-09-30T13:54:16+00:00,34353,23.45859,48.00000,4.35088,12.72632,14.40351,178.01755,83.14035,,,,
2022-09-30T13:54:46+00:00,34354,23.45842,48.00000,4.93333,13.67544,14.40351,178.15790,83.00000,,,,
2022-09-30T13:55:16+00:00,34355,23.45263,48.00000,5.05965,17.84737,14.43860,178.28070,82.80701,,,,
2022-09-30T13:55:46+00:00,34356,23.44490,48.00000,5.32807,20.90702,14.35088,178.73685,82.84210,,,,
2022-09-30T13:56:16+00:00,34357,23.44403,48.00000,6.03684,20.75439,14.43860,179.68420,83.05264,,,,
2022-09-30T13:56:46+00:00,34358,23.44578,48.00000,5.88947,21.15613,14.40351,179.98245,83.12281,,,,
2022-09-30T13:57:16+00:00,34359,23.45052,48.00000,5.47544,18.08422,14.42105,179.84210,83.07018,,,,
2022-09-30T13:57:46+00:00,34360,23.45052,48.00000,5.36316,17.57368,14.64912,179.92982,83.03509,,,,
2022-09-30T13:58:16+00:00,34361,23.44912,48.00000,5.59474,18.29649,14.64912,180.15790,82.94736,,,,
2022-09-30T13:58:46+00:00,34362,23.44789,48.00000,5.95439,22.23157,14.66667,180.68420,82.98245,,,,
2022-09-30T13:59:17+00:00,34363,23.44683,48.00000,5.04912,18.11052,14.63158,180.31580,82.98245,,,,
2022-09-30T13:59:47+00:00,34364,23.44842,48.00000,5.28070,16.68597,14.64912,180.26315,82.89474,,,,
2022-09-30T14:00:17+00:00,34365,23.45772,48.00000,5.78246,17.65965,14.56140,180.07018,82.87719,,,,
2022-09-30T14:00:47+00:00,34366,23.46298,48.00000,5.07895,17.50175,14.59649,180.40350,82.82456,,,,
2022-09-30T14:01:17+00:00,34367,23.46396,48.00000,5.56552,20.45345,14.60345,180.58621,82.91380,,,,
2022-09-30T14:01:47+00:00,34368,23.46774,48.00000,6.06207,18.11207,14.62069,180.74138,82.89655,,,,
2022-09-30T14:02:18+00:00,34369,23.46034,48.00000,6.37069,21.73621,14.70690,180.86208,83.12069,,,,
2022-09-30T14:02:48+00:00,34370,23.46087,48.00000,6.02807,22.69123,14.75439,180.96490,83.35088,,,,
2022-09-30T14:03:18+00:00,34371,23.46263,48.00000,6.28246,23.25264,14.64912,181.01755,83.42105,,,,
2022-09-30T14:03:48+00:00,34372,23.46120,48.00000,6.22759,20.50517,14.84483,181.46552,83.51724,,,,
2022-09-30T14:04:18+00:00,34373,23.45275,48.20690,6.30345,19.56379,14.91379,181.41379,83.39655,,,,
2022-09-30T14:04:49+00:00,34374,23.45396,49.00000,6.42242,22.17586,14.79310,181.37930,83.51724,,,,
2022-09-30T14:05:19+00:00,34375,23.45499,49.00000,6.46207,20.51552,14.79310,181.36208,83.56896,,,,
2022-09-30T14:05:49+00:00,34376,23.45482,49.00000,6.59311,22.31207,14.84483,181.44827,83.60345,,,,
2022-09-30T14:06:20+00:00,34377,23.44792,49.00000,6.39655,23.49655,14.89655,181.46552,83.63793,,,,
2022-09-30T14:06:50+00:00,34378,23.44844,49.00000,6.80000,20.88794,14.79310,181.70689,83.70689,,,,
2022-09-30T14:07:20+00:00,34379,23.44758,49.00000,6.96724,24.14655,14.91379,182.00000,83.68965,,,,
2022-09-30T14:07:51+00:00,34380,23.45087,49.00000,6.60176,22.90526,14.70175,181.56140,83.89474,,,,
2022-09-30T14:08:21+00:00,34381,23.45491,49.00000,8.06491,27.54210,14.70175,181.68420,84.42105,,,,
2022-09-30T14:08:51+00:00,34382,23.45534,49.00000,8.15345,29.76552,14.74138,182.03448,85.01724,,,,
2022-09-30T14:09:21+00:00,34383,23.45351,49.00000,8.19123,27.95965,14.70175,183.63158,85.36842,,,,
2022-09-30T14:09:51+00:00,34384,23.45579,49.00000,8.94561,27.75263,14.63158,184.94737,85.80701,,,,
2022-09-30T14:10:21+00:00,34385,23.45596,49.00000,7.05439,23.46666,14.68421,184.38597,85.92982,,,,
2022-09-30T14:10:52+00:00,34386,23.45620,49.00000,6.88448,25.87586,14.68966,183.94827,86.31035,,,,
2022-09-30T14:11:22+00:00,34387,23.45631,49.00000,6.72456,25.80527,14.75439,183.33333,86.36842,,,,
2022-09-30T14:11:52+00:00,34388,23.45929,49.00000,6.92105,25.23334,14.85965,182.94737,86.68421,,,,
2022-09-30T14:12:22+00:00,34389,23.45315,49.00000,7.41053,27.58597,14.82456,183.14035,86.92982,,,,
2022-09-30T14:12:52+00:00,34390,23.45482,49.00000,7.43276,27.15862,14.81034,183.31035,87.06896,,,,
2022-09-30T14:13:22+00:00,34391,23.45860,49.00000,8.29649,28.20877,14.92982,183.82455,87.22807,,,,
2022-09-30T14:13:52+00:00,34392,23.46175,49.00000,9.53333,31.10526,15.05263,184.21053,87.49123,,,,
2022-09-30T14:14:23+00:00,34393,23.46508,49.00000,8.86316,30.71228,15.12281,184.05263,87.57895,,,,
2022-09-30T14:14:52+00:00,34394,23.47314,49.00000,9.35438,33.74387,15.08772,183.94737,87.73684,,,,
2022-09-30T14:15:23+00:00,34395,23.46895,49.00000,9.48965,33.18448,15.24138,183.98276,87.81035,,,,
2022-09-30T14:15:53+00:00,34396,23.47516,49.00000,9.63793,32.27932,15.12069,183.89655,87.82758,,,,
2022-09-30T14:16:23+00:00,34397,23.47913,49.00000,8.27758,30.25863,15.31034,183.93103,87.74138,,,,
2022-09-30T14:16:54+00:00,34398,23.48051,49.00000,7.76207,28.68965,15.13793,183.68965,87.67242,,,,
2022-09-30T14:17:24+00:00,34399,23.48464,49.00000,8.22414,31.05345,15.18966,183.72414,87.79311,,,,
2022-09-30T14:17:54+00:00,34400,23.48724,49.00000,8.16897,27.80518,15.18966,183.00000,88.06896,,,,
2022-09-30T14:18:25+00:00,34401,23.48637,49.00000,8.57069,29.96724,15.22414,182.79311,88.44827,,,,
2022-09-30T14:18:56+00:00,34402,23.49086,49.00000,8.68448,31.01724,15.27586,182.55173,88.70689,,,,
2022-09-30T14:19:26+00:00,34403,23.48775,49.00000,8.16034,30.21207,15.18966,182.60345,89.01724,,,,
2022-09-30T14:19:56+00:00,34404,23.48413,49.00000,7.96034,30.85000,15.12069,182.46552,89.50000,,,,
2022-09-30T14:20:27+00:00,34405,23.48326,49.00000,7.97414,27.40000,15.18966,182.68965,89.56896,,,,
2022-09-30T14:20:57+00:00,34406,23.48137,49.00000,8.28276,30.60863,15.22414,182.81035,89.65517,,,,
2022-09-30T14:21:27+00:00,34407,23.47844,49.00000,8.50517,28.45345,15.44828,183.17241,89.56896,,,,
2022-09-30T14:21:58+00:00,34408,23.47965,49.00000,9.35517,36.18448,15.39655,183.53448,89.55173,,,,
2022-09-30T14:22:28+00:00,34409,23.47913,49.00000,8.52759,29.05518,15.32759,183.20689,89.44827,,,,
2022-09-30T14:22:59+00:00,34410,23.47844,49.00000,8.41724,30.52759,15.43103,182.79311,89.62069,,,,
2022-09-30T14:23:29+00:00,34411,23.47947,49.00000,8.47414,33.96552,15.36207,182.46552,90.05173,,,,
2022-09-30T14:23:59+00:00,34412,23.47430,49.00000,8.51724,31.90862,15.31034,182.05173,90.50000,,,,
2022-09-30T14:24:30+00:00,34413,23.47568,49.00000,8.20862,29.03792,15.39655,182.17241,90.87931,,,,
2022-09-30T14:25:00+00:00,34414,23.47929,49.00000,8.34035,29.41227,15.29825,181.91228,90.94736,,,,
2022-09-30T14:25:30+00:00,34415,23.48206,49.00000,7.73966,28.91034,15.31034,181.98276,91.46552,,,,
2022-09-30T14:26:01+00:00,34416,23.48930,49.00000,6.71896,26.81724,15.53448,182.15517,91.25862,,,,
2022-10-03T05:05:56+00:00,34417,14.25729,75.00000,1.25085,2.00339,174.28813,380.96609,597.64404,,,,
2022-10-03T05:06:26+00:00,34418,14.41759,75.00000,1.51034,9.95000,117.36207,301.05173,554.22412,,,,
2022-10-03T05:06:56+00:00,34419,14.60931,74.18965,1.37069,11.11897,86.24138,257.32758,519.10345,,,,
2022-10-03T05:07:27+00:00,34420,14.83000,74.00000,1.04828,5.56207,67.01724,231.98276,490.60345,,,,
2022-10-03T05:07:57+00:00,34421,15.07465,74.00000,1.00690,2.61552,55.43103,216.51724,467.29309,,,,
2022-10-03T05:08:28+00:00,34422,15.32569,73.50000,1.23966,2.24310,46.98276,206.17241,446.93103,,,,
2022-10-03T05:08:58+00:00,34423,15.57465,73.15517,1.37759,2.78104,40.93103,198.62070,428.43103,,,,
2022-10-03T05:09:28+00:00,34424,15.82586,72.77586,1.29310,2.08621,35.67241,193.13792,411.67242,,,,
2022-10-03T05:09:59+00:00,34425,16.07138,72.00000,1.21034,2.17069,30.68966,189.03448,396.75861,,,,
2022-10-03T05:10:29+00:00,34426,16.30242,72.00000,1.42069,2.33966,27.15517,185.77586,383.17242,,,,
2022-10-03T05:10:59+00:00,34427,16.52379,71.03448,1.15172,2.20517,24.17241,183.27586,370.37930,,,,
2022-10-03T05:11:30+00:00,34428,16.74052,70.44827,1.24138,2.83448,21.91379,181.13792,358.25861,,,,
2022-10-03T05:12:00+00:00,34429,16.94737,70.00000,1.20877,2.49298,19.54386,179.42105,347.75439,,,,
2022-10-03T05:12:30+00:00,34430,17.14140,69.40351,1.26842,4.05790,17.29825,177.49123,337.50876,,,,
2022-10-03T05:13:00+00:00,34431,17.32421,69.00000,1.15789,3.42982,16.42105,176.10527,328.49124,,,,
2022-10-03T05:13:30+00:00,34432,17.51190,69.00000,1.24655,1.83448,15.13793,175.25862,320.53448,,,,
2022-10-03T05:14:01+00:00,34433,17.67517,68.37931,1.05000,1.46034,14.13793,174.27586,312.31033,,,,
2022-10-03T05:14:31+00:00,34434,17.84069,68.00000,1.20690,2.10690,13.36207,173.56897,304.75861,,,,
2022-10-03T05:15:02+00:00,34435,17.99069,68.00000,1.24655,1.51552,12.58621,173.36208,298.13794,,,,
2022-10-03T05:15:32+00:00,34436,18.14561,66.61404,1.28070,3.50351,12.10526,172.01755,289.94736,,,,
2022-10-03T05:16:02+00:00,34437,18.27790,66.00000,1.04211,3.78246,11.59649,170.85965,283.19299,,,,
2022-10-03T05:16:32+00:00,34438,18.41123,65.14035,1.14035,2.06316,10.87719,169.96490,276.38596,,,,
2022-10-03T05:17:02+00:00,34439,18.53281,63.89474,0.94737,3.38246,10.71930,168.36842,269.52631,,,,
2022-10-03T05:17:32+00:00,34440,18.65245,63.00000,0.91754,3.53158,10.40351,167.63158,263.63159,,,,
2022-10-03T05:18:02+00:00,34441,18.76281,63.54386,1.04035,4.32632,9.92982,167.47368,259.57895,,,,
2022-10-03T05:18:32+00:00,34442,18.87228,63.01754,0.99298,3.14211,9.77193,166.84210,254.08772,,,,
2022-10-03T05:19:02+00:00,34443,18.97438,62.28070,1.02632,1.82982,9.42105,166.24562,249.45615,,,,
2022-10-03T05:19:32+00:00,34444,19.08158,63.00000,1.22281,2.17719,9.22807,166.94737,246.35088,,,,
2022-10-03T05:20:03+00:00,34445,19.17210,63.00000,1.35088,3.45439,9.05263,167.36842,242.56140,,,,
2022-10-03T05:20:33+00:00,34446,19.26702,62.12281,1.29298,2.84912,8.89474,167.54385,238.52632,,,,
2022-10-03T05:21:03+00:00,34447,19.35386,62.84211,1.48246,2.51228,8.75439,167.68420,235.75438,,,,
2022-10-03T05:21:33+00:00,34448,19.44561,62.45614,1.47719,2.30000,8.61403,168.21053,232.15790,,,,
2022-10-03T05:22:03+00:00,34449,19.52579,61.08772,1.62982,2.48947,8.47368,171.05263,227.71930,,,,
2022-10-03T05:22:33+00:00,34450,19.59771,61.05263,1.63158,1.86842,8.38597,172.12280,224.71930,,,,
2022-10-03T05:23:03+00:00,34451,19.67035,61.75439,1.52281,1.62281,8.22807,170.42105,222.57895,,,,
2022-10-03T05:23:33+00:00,34452,19.74702,61.00000,1.53158,1.70000,8.31579,170.66667,219.00000,,,,
2022-10-03T05:24:03+00:00,34453,19.82439,61.00000,1.21403,1.61053,8.28070,170.33333,216.52632,,,,
2022-10-03T05:24:33+00:00,34454,19.89439,60.98246,1.18070,2.27895,7.98246,169.87720,213.75438,,,,
2022-10-03T05:25:03+00:00,34455,19.96543,60.14035,2.74386,8.16140,7.98246,171.00000,211.21053,,,,
2022-10-03T05:25:34+00:00,34456,20.03631,60.00000,9.20526,60.81228,8.49123,177.14035,208.63158,,,,
2022-10-03T05:26:04+00:00,34457,20.10333,60.00000,15.60526,64.83157,8.91228,207.61403,206.05263,,,,
2022-10-03T05:26:34+00:00,34458,20.16701,60.00000,14.92456,48.55088,8.75439,216.15790,203.24562,,,,
2022-10-03T05:27:04+00:00,34459,20.21876,59.59649,13.14035,47.20350,8.57895,214.68420,200.66667,,,,
2022-10-03T05:27:34+00:00,34460,20.28141,59.00000,12.87544,61.64035,8.38597,205.80702,198.28070,,,,
2022-10-03T05:28:04+00:00,34461,20.34579,59.00000,16.20877,74.65965,8.17544,199.21053,195.85965,,,,
2022-10-03T05:28:34+00:00,34462,20.41192,58.98246,18.55439,77.89822,8.19298,203.28070,193.85965,,,,
2022-10-03T05:29:04+00:00,34463,20.49966,58.85965,31.08421,133.53685,8.38597,216.33333,192.01755,,,,
2022-10-03T05:29:34+00:00,34464,20.58895,58.00000,23.56141,199.66313,8.12281,206.68420,189.47368,,,,
2022-10-03T05:30:04+00:00,34465,20.66507,57.45614,21.64035,195.11227,8.26316,201.24562,187.47368,,,,
2022-10-03T05:30:34+00:00,34466,20.73772,57.00000,17.81403,152.52805,8.17544,195.49123,185.94737,,,,
2022-10-03T05:31:04+00:00,34467,20.79982,57.00000,21.20000,106.85441,8.21053,198.03510,184.54385,,,,
2022-10-03T05:31:35+00:00,34468,20.86298,57.00000,22.09299,107.12282,8.21053,199.45615,182.63158,,,,
2022-10-03T05:32:05+00:00,34469,20.91560,56.24561,18.60000,104.20352,8.22807,196.14035,180.59650,,,,
2022-10-03T05:32:35+00:00,34470,20.96964,56.00000,18.45263,96.92629,8.21053,194.77193,178.92982,,,,
2022-10-03T05:33:05+00:00,34471,21.02282,55.70176,17.03859,94.26143,8.15790,192.80702,177.28070,,,,
2022-10-03T05:33:35+00:00,34472,21.07263,55.00000,14.29649,89.20877,8.12281,190.59650,176.00000,,,,
2022-10-03T05:34:05+00:00,34473,21.12053,55.00000,14.09474,85.12981,8.12281,189.91228,174.56140,,,,
2022-10-03T05:34:35+00:00,34474,21.16666,55.00000,15.20351,73.14912,8.14035,190.40350,173.75438,,,,
2022-10-03T05:35:05+00:00,34475,21.21105,55.57895,21.87193,88.33509,8.10526,193.98245,172.77193,,,,
2022-10-03T05:35:35+00:00,34476,21.26264,55.05263,21.21404,103.04385,8.22807,194.61403,171.05263,,,,
2022-10-03T05:36:05+00:00,34477,21.30087,54.84211,17.29298,94.95084,7.91228,192.08772,169.71930,,,,
2022-10-03T05:36:35+00:00,34478,21.34315,54.00000,13.11755,73.18072,7.92982,189.49123,168.31580,,,,
2022-10-03T05:37:06+00:00,34479,21.38404,54.00000,13.58421,71.95438,7.89474,188.31580,167.26315,,,,
2022-10-03T05:37:36+00:00,34480,21.41614,53.59649,11.11579,57.22984,7.92982,186.26315,165.92982,,,,
2022-10-03T05:38:06+00:00,34481,21.44157,53.00000,9.81930,51.26666,7.82456,184.17545,164.73685,,,,
2022-10-03T05:38:36+00:00,34482,21.46946,53.00000,11.93860,76.21228,7.89474,183.96490,163.92982,,,,
2022-10-03T05:39:06+00:00,34483,21.49772,53.01754,13.18597,70.77544,7.77193,185.14035,163.19298,,,,
2022-10-03T05:39:36+00:00,34484,21.52405,53.00000,11.48246,72.13509,7.80702,184.68420,162.03510,,,,
2022-10-03T05:40:06+00:00,34485,21.55105,53.00000,9.98245,51.76842,7.89474,183.85965,161.10527,,,,
2022-10-03T05:40:36+00:00,34486,21.58772,53.00000,12.36842,64.15438,7.80702,184.75438,160.49123,,,,
2022-10-03T05:41:06+00:00,34487,21.61438,52.63158,11.44210,62.81753,7.82456,184.29825,159.15790,,,,
2022-10-03T05:41:36+00:00,34488,21.63685,52.00000,9.16491,51.89473,7.66667,182.10527,157.77193,,,,
2022-10-03T05:42:06+00:00,34489,21.65702,52.00000,10.78421,47.00878,7.68421,181.80702,157.12280,,,,
2022-10-03T05:42:36+00:00,34490,21.67333,52.82456,12.64386,56.40175,7.77193,183.00000,156.64912,,,,
2022-10-03T05:43:07+00:00,34491,21.70211,53.00000,13.70526,51.50352,7.82456,183.52632,156.19298,,,,
2022-10-03T05:43:37+00:00,34492,21.72192,52.78947,14.37544,61.57193,7.71930,183.21053,155.42105,,,,
2022-10-03T05:44:07+00:00,34493,21.74053,52.00000,10.20351,43.55614,7.57895,181.64912,154.15790,,,,
2022-10-03T05:44:37+00:00,34494,21.76019,52.00000,9.52982,34.30526,7.56140,180.94737,153.22807,,,,
2022-10-03T05:45:07+00:00,34495,21.77826,52.00000,11.83860,55.96317,7.64912,181.64912,152.75438,,,,
2022-10-03T05:45:37+00:00,34496,21.80035,52.00000,14.09824,59.14737,7.63158,182.08772,152.05263,,,,
2022-10-03T05:46:07+00:00,34497,21.81104,51.82456,10.72281,46.75439,7.56140,181.03510,150.82455,,,,
2022-10-03T05:46:37+00:00,34498,21.83193,51.87719,11.22982,48.64562,7.57895,180.68420,150.35088,,,,
2022-10-03T05:47:07+00:00,34499,21.84806,51.01754,9.89298,47.64911,7.52632,179.75438,149.26315,,,,
2022-10-03T05:47:37+00:00,34500,21.86333,51.00000,7.17544,28.02806,7.49123,178.36842,148.38597,,,,
2022-10-03T05:48:07+00:00,34501,21.87298,51.00000,8.33333,29.86316,7.40351,177.92982,147.78947,,,,
2022-10-03T05:48:37+00:00,34502,21.88597,51.00000,9.14211,36.63683,7.40351,177.89473,147.14035,,,,
2022-10-03T05:49:08+00:00,34503,21.89966,51.00000,9.97368,48.81753,7.45614,178.14035,146.73685,,,,
2022-10-03T05:49:38+00:00,34504,21.90824,50.29824,6.43860,25.04561,7.24561,176.24562,145.38597,,,,
2022-10-03T05:50:08+00:00,34505,21.91035,50.00000,3.21754,10.16842,7.08772,173.59650,144.49123,,,,
2022-10-03T05:50:38+00:00,34506,21.90895,50.00000,6.17544,23.56491,7.19298,173.24562,144.35088,,,,
2022-10-03T05:51:08+00:00,34507,21.91087,50.64912,10.07719,42.45264,7.15789,175.14035,144.03510,,,,
2022-10-03T05:51:38+00:00,34508,21.91509,50.26316,10.00175,42.15614,7.21053,176.05263,143.22807,,,,
2022-10-03T05:52:08+00:00,34509,21.91790,50.00000,8.49825,32.28771,7.14035,176.07018,142.54385,,,,
2022-10-03T05:52:38+00:00,34510,21.93192,50.00000,8.76842,40.44036,7.07018,176.10527,141.84210,,,,
2022-10-03T05:53:09+00:00,34511,21.94139,50.63158,10.01053,42.18069,7.28070,177.10527,141.68420,,,,
2022-10-03T05:53:39+00:00,34512,21.95263,50.38596,8.77895,31.36666,7.14035,176.77193,140.61403,,,,
2022-10-03T05:54:09+00:00,34513,21.96542,50.43859,8.45263,26.66315,7.08772,176.66667,140.49123,,,,
2022-10-03T05:54:39+00:00,34514,21.97244,50.98246,14.30351,35.08947,7.24561,179.29825,140.17545,,,,
2022-10-03T05:55:09+00:00,34515,21.97683,50.31579,7.70702,26.30526,7.15789,178.08772,139.36842,,,,
2022-10-03T05:55:39+00:00,34516,21.98403,50.00000,8.29474,27.95789,7.15789,176.92982,138.80702,,,,
2022-10-03T05:56:09+00:00,34517,21.99175,49.92982,6.78597,22.63157,7.03509,175.52632,137.94737,,,,
2022-10-03T05:56:39+00:00,34518,21.99069,49.01754,3.39474,9.76316,6.92982,173.43860,137.05263,,,,
2022-10-03T05:57:09+00:00,34519,21.98718,49.00000,4.24561,11.97193,7.05263,172.61403,136.40350,,,,
2022-10-03T05:57:39+00:00,34520,21.98736,49.01754,6.48070,19.73860,7.14035,172.59650,136.01755,,,,
2022-10-03T05:58:09+00:00,34521,21.97227,49.00000,5.04035,13.77544,7.19298,171.49123,135.33333,,,,
2022-10-03T05:58:40+00:00,34522,21.96263,49.07018,6.12982,19.83860,7.01754,170.82455,134.85965,,,,
2022-10-03T05:59:10+00:00,34523,21.95877,49.33333,7.30175,23.36667,7.08772,171.59650,134.66667,,,,
2022-10-03T05:59:40+00:00,34524,21.95965,49.73684,7.41579,22.93859,7.33333,171.98245,134.29825,,,,
2022-10-03T06:00:10+00:00,34525,21.96017,50.43859,11.40526,32.95614,7.50877,174.15790,134.33333,,,,
2022-10-03T06:00:40+00:00,34526,21.95824,50.47368,11.02982,30.74036,7.42105,174.89473,133.91228,,,,
